cnpj_basico;cnpj_ordem;cnpj_dv;nome_fantasia;situacao;data_situacao;data_inicio;cnae_fiscal;bairro;municipio;Nome_Cidade;razao_social;capital_social;porte;opcao_simples;opcao_mei
13978207;0001;87;;08;20180201;20110720;4789099;CENTRO;4305;Carmo da Mata;;;;;
14077000;0001;02;;04;20210419;20110808;5611204;HORTO FLORESTAL;4305;Carmo da Mata;;;;;
14082979;0001;07;;08;20160711;20110808;9602501;POUSO ALEGRE;4305;Carmo da Mata;;;;;
14087587;0001;22;MODA 10;04;20201029;20110808;4781400;CENTRO;4305;Carmo da Mata;;;;;
14126727;0001;24;;02;20110810;20110810;6463800;VILA DOMINGOS LOPES;4305;Carmo da Mata;;;;;
14162086;0001;63;CEM POR CENTO DVD LOCADORA;08;20131120;20110822;7722500;BEIRA RIO;4305;Carmo da Mata;;;;;
14293890;0001;81;;08;20180201;20110915;4785799;POPULAR;4305;Carmo da Mata;;;;;
14408358;0001;62;;02;20250105;20110923;9492800;COLINAS;4305;Carmo da Mata;;;;;
20405513;0001;90;;08;20241002;20140606;4330403;TAQUARA PRETA;4305;Carmo da Mata;;;;;
14429795;0001;62;;02;20111007;20111007;4930203;VILA REIS;4305;Carmo da Mata;;;;;
14432790;0001;99;;08;20130703;20111010;4520005;PARAISO;4305;Carmo da Mata;;;;;
14434207;0001;89;;08;20180201;20111010;4772500;CENTRO;4305;Carmo da Mata;;;;;
14441217;0001;41;DROGARIA DOSE CERTA;08;20220817;20111010;4771701;POPULAR;4305;Carmo da Mata;;;;;
14448029;0001;45;;02;20111013;20111013;4520001;CENTRO;4305;Carmo da Mata;;;;;
14495666;0001;72;;08;20250929;20111021;1359600;SAO MARCOS;4305;Carmo da Mata;;;;;
14414416;0001;60;;02;20111005;20111005;4782201;CENTRO;4305;Carmo da Mata;;;;;
20409275;0001;90;CONSTRUSOUSA;08;20220124;20140609;4399103;SAO SEBASTIAO;4305;Carmo da Mata;;;;;
14647123;0001;23;RESTAURANTE SANTA CLARA;08;20231025;20111121;5611201;SANTA CLARA;4305;Carmo da Mata;;;;;
14647848;0001;11;;02;20111121;20111121;5611203;MENEZES;4305;Carmo da Mata;;;;;
14649947;0001;32;;08;20140508;20111122;1412602;JOSE GABRIEL DE PASSOS;4305;Carmo da Mata;;;;;
14684752;0001;23;MENINOS GERAIS;04;20190123;20111124;4330404;BEIRA RIO;4305;Carmo da Mata;;;;;
20414609;0001;14;;08;20200205;20140609;3831901;POPULAR;4305;Carmo da Mata;;;;;
14709191;0001;70;BELLA BIJOUX;08;20150107;20111202;4789001;INDEPENDENCIA;4305;Carmo da Mata;;;;;
14753922;0001;84;FACILITY CONSULTORIA;02;20111212;20111212;8291100;CENTRO;4305;Carmo da Mata;;;;;
14826512;0001;16;;03;20250116;20120104;1412602;PARAISO;4305;Carmo da Mata;;;;;
14844089;0001;87;;08;20130806;20120106;6190699;PRIMAVERA;4305;Carmo da Mata;;;;;
14855836;0001;82;;02;20120110;20120110;4744001;BOM PASTOR;4305;Carmo da Mata;;;;;
14859468;0001;40;;08;20130120;20120110;2542000;GRANJARIA;4305;Carmo da Mata;;;;;
14928153;0001;08;;04;20190123;20111221;9499500;GRANJARIA;4305;Carmo da Mata;;;;;
15018012;0001;10;;08;20150517;20120208;4789099;COLINAS;4305;Carmo da Mata;;;;;
15019005;0001;33;;08;20220106;20120206;4313400;SANTA CLARA;4305;Carmo da Mata;;;;;
15131708;0001;59;SACOLAO VITORIA;08;20130827;20120302;4724500;CENTRO;4305;Carmo da Mata;;;;;
15181760;0001;10;;08;20131202;20120312;4781400;JARDIM BANDEIRANTES II;4305;Carmo da Mata;;;;;
15226835;0001;31;CASA DE CARNES TITONELI;08;20130827;20120320;4722901;VILA DOMINGOS LOPES;4305;Carmo da Mata;;;;;
15239253;0001;90;MARIA FLOR;02;20120321;20120321;4781400;CENTRO;4305;Carmo da Mata;;;;;
15277444;0001;46;;02;20120328;20120328;8592999;CENTRO;4305;Carmo da Mata;;;;;
15286671;0001;38;EMPREENDIMENTOS VENTURA;08;20231020;20120329;1412602;CENTRO;4305;Carmo da Mata;;;;;
15344340;0001;07;;08;20180201;20120411;4781400;SANTA CLARA;4305;Carmo da Mata;;;;;
15376046;0001;87;;08;20180201;20120417;7420001;HAIDEE;4305;Carmo da Mata;;;;;
15394824;0001;60;LAVA BEM CAR;04;20210419;20120419;4520005;CENTRO;4305;Carmo da Mata;;;;;
15409525;0001;52;;08;20180201;20120423;9511800;Vista Alegre;4305;Carmo da Mata;;;;;
08641807;0001;15;ESTACAO DO PAO;08;20170919;20070129;4721102;VILA DOMINGOS LOPES;4305;Carmo da Mata;;;;;
10089857;0001;83;;08;20081231;20080709;9492800;SOL NASCENTE;4305;Carmo da Mata;;;;;
20444435;0001;32;;04;20210419;20140613;8592999;CENTRO;4305;Carmo da Mata;;;;;
10733306;0001;00;;08;20110818;20090324;0151202;JARDIM SANTA CRISTINA;4305;Carmo da Mata;;;;;
10820480;0001;90;;04;20190123;20090404;9430800;CENTRO;4305;Carmo da Mata;;;;;
10857681;0001;62;MERCEARIA DOIS IRMAOS;08;20190221;20090528;4712100;VILA MINALDA;4305;Carmo da Mata;;;;;
11454289;0001;35;MERCEARIA BARROS;08;20220928;20100112;4712100;JOAO RIGUETE;4305;Carmo da Mata;;;;;
12197484;0001;90;;08;20211021;20100708;7420004;JARDIM BANDEIRANTES II;4305;Carmo da Mata;;;;;
12435159;0001;18;IGUARIA;02;20100825;20100825;5611201;CENTRO;4305;Carmo da Mata;GERALDO MAGELA DE OLIVEIRA CPF: 331825586-68;10000,00;01;N;00000000
12614587;0001;08;;08;20190604;20101001;9602501;CENTRO;4305;Carmo da Mata;;;;;
12828085;0001;80;;08;20180201;20101109;4721102;CENTRO;4305;Carmo da Mata;;;;;
13129907;0001;05;;08;20180201;20110119;2542000;GRANJARIA;4305;Carmo da Mata;;;;;
20456881;0001;67;CENTRO DE ESTETICA MATUSZEWSKA;04;20210419;20140616;9602502;CENTRO;4305;Carmo da Mata;;;;;
14018700;0001;18;;02;20110727;20110727;6920601;VILA DOMINGOS LOPES;4305;Carmo da Mata;;;;;
14063662;0001;15;;08;20110818;20110804;1099699;HAIDEE;4305;Carmo da Mata;;;;;
14457640;0001;30;;08;20180201;20111014;4772500;IBRAIM MENDOCA;4305;Carmo da Mata;;;;;
14989702;0001;54;CHURRASQUINHO DO ESDUARDO;08;20141001;20120203;5611201;BELA VISTA;4305;Carmo da Mata;;;;;
04922227;0002;26;;08;20210513;20070524;4530703;VILA MINALDA;4305;Carmo da Mata;;;;;
10250443;0003;56;;08;20130313;20110805;4641901;DISTRITO INDUSTRIAL;4305;Carmo da Mata;;;;;
15460690;0001;39;S E S FARMACIA E PERFUMARIA SILVA E SOUZA;08;20140320;20120503;4771701;VILA DOMINGOS LOPES;4305;Carmo da Mata;;;;;
15492272;0001;23;;08;20180201;20120508;8230001;SANTA CLARA;4305;Carmo da Mata;;;;;
15502949;0001;67;;08;20250527;20120510;1412602;JOAO RIGUETE;4305;Carmo da Mata;;;;;
15593804;0001;19;;04;20231114;20120524;4761003;HAIDEE;4305;Carmo da Mata;;;;;
21420856;0004;39;FEPESMIG -UNIDADE CATAGUASES;02;20120522;20120522;8542200;MENEZES;4305;Carmo da Mata;;;;;
15644207;0001;76;STRIPULIA;08;20150414;20120601;4782201;CENTRO;4305;Carmo da Mata;;;;;
15669448;0001;70;MOLHOS CASEIRO SANTANA;08;20180201;20120606;1096100;VILA REIS;4305;Carmo da Mata;;;;;
15685488;0001;05;;02;20120611;20120611;9602501;LEONARDO;4305;Carmo da Mata;;;;;
15686572;0001;43;;02;20120611;20120611;5223100;CENTRO;4305;Carmo da Mata;;;;;
15708080;0001;01;;08;20180201;20120614;5611204;VILA MINALDA;4305;Carmo da Mata;;;;;
15734306;0001;49;;08;20250730;20120619;9602502;THOME;4305;Carmo da Mata;;;;;
10306875;0001;70;ACOUGUE PAIS & FILHOS;08;20140916;20080901;4722901;BEIRA RIO;4305;Carmo da Mata;;;;;
15362138;0001;08;DELIRIU'S MODA INTIMA;02;20120413;20120413;4781400;GRANJARIA;4305;Carmo da Mata;;;;;
15515781;0002;05;BIG PRESENTES;08;20130508;20120628;4759899;CENTRO;4305;Carmo da Mata;BIG BRINQUEDOS & CIA LTDA;20000,00;01;N;00000000
15937814;0001;24;;08;20121231;20120705;9492800;JARDIM;4305;Carmo da Mata;;;;;
15941592;0001;13;;08;20121231;20120705;9492800;CARIJOS;4305;Carmo da Mata;;;;;
15941810;0001;10;;08;20121231;20120705;9492800;VILA TEREZA;4305;Carmo da Mata;;;;;
15943226;0001;01;;08;20121231;20120705;9492800;VILA TEREZA;4305;Carmo da Mata;;;;;
15965133;0001;70;;08;20121231;20120705;9492800;CENTRO;4305;Carmo da Mata;;;;;
15971998;0001;49;;08;20121231;20120705;9492800;PRIMAVERA;4305;Carmo da Mata;;;;;
15988375;0001;89;;08;20180201;20120705;7420001;SAO PEDRO;4305;Carmo da Mata;;;;;
16042787;0001;94;;08;20121231;20120705;9492800;SAO VICENTE;4305;Carmo da Mata;;;;;
16059443;0001;98;;08;20121231;20120705;9492800;CENTRO;4305;Carmo da Mata;;;;;
16059852;0001;94;;08;20121231;20120705;9492800;MIGUEL;4305;Carmo da Mata;;;;;
16062899;0001;07;;08;20121231;20120705;9492800;COLINAS;4305;Carmo da Mata;;;;;
16066208;0001;43;;08;20121231;20120705;9492800;SEBASTIAO ADOLFO;4305;Carmo da Mata;;;;;
16068718;0001;50;;08;20121231;20120705;9492800;TAQUARA PRETA;4305;Carmo da Mata;;;;;
16068836;0001;68;;08;20121231;20120705;9492800;VILA MINALDA;4305;Carmo da Mata;;;;;
16073600;0001;10;;08;20121231;20120705;9492800;VILA TEREZA;4305;Carmo da Mata;;;;;
16074995;0001;75;;08;20121231;20120705;9492800;TAQUARA PRETA;4305;Carmo da Mata;;;;;
16078478;0001;74;;08;20121231;20120705;9492800;Vista Alegre;4305;Carmo da Mata;;;;;
16080306;0001;35;;08;20121231;20120705;9492800;MAROTE;4305;Carmo da Mata;;;;;
16081301;0001;27;;08;20121231;20120705;9492800;ISABEL TAVARES;4305;Carmo da Mata;;;;;
16093191;0001;13;;08;20121231;20120705;9492800;VILA REIS;4305;Carmo da Mata;;;;;
16094379;0001;86;;08;20121231;20120705;9492800;CENTRO;4305;Carmo da Mata;;;;;
16135186;0001;26;;08;20121231;20120706;9492800;LEONARDO;4305;Carmo da Mata;;;;;
16170764;0001;65;;08;20121231;20120706;9492800;BOM PASTOR;4305;Carmo da Mata;;;;;
16183474;0001;56;;08;20121231;20120706;9492800;BAIRRO;4305;Carmo da Mata;;;;;
16200523;0001;11;;08;20121231;20120706;9492800;CENTRO;4305;Carmo da Mata;;;;;
16575290;0001;31;;02;20120726;20120726;3212400;JARDIM BANDEIRANTES I;4305;Carmo da Mata;;;;;
16587858;0001;34;;04;20210419;20120727;4729699;JOAO RIGUETE;4305;Carmo da Mata;;;;;
00380647;0002;77;;08;20140904;20120725;4530703;TAQUARA PRETA;4305;Carmo da Mata;JOSE AMERICO AUTO PECAS LTDA;0,00;03;S;00000000
16626834;0001;47;;02;20250718;20120802;4729699;MENEZES;4305;Carmo da Mata;;;;;
16660347;0001;09;;08;20180201;20120808;5611204;IZABEL TAVARES;4305;Carmo da Mata;;;;;
16674735;0001;30;;02;20120809;20120809;6462000;CENTRO;4305;Carmo da Mata;;;;;
16742403;0001;46;;04;20201029;20120822;4781400;CENTRO;4305;Carmo da Mata;;;;;
10377226;0001;60;QUEM DIRIAS 1;08;20110527;20081001;5611201;MENEZES;4305;Carmo da Mata;;;;;
16778095;0001;09;OFICINA MECANICA AUTO CAR;08;20160504;20120827;4520001;BOM PASTOR;4305;Carmo da Mata;;;;;
16786463;0001;60;;08;20180201;20120831;4751201;CENTRO;4305;Carmo da Mata;;;;;
16799592;0001;93;;08;20121231;20120904;9492800;CENTRO;4305;Carmo da Mata;;;;;
16814091;0001;39;;08;20180201;20120906;1813001;COLINAS;4305;Carmo da Mata;;;;;
16816437;0001;38;;08;20121231;20120906;9492800;CENTRO;4305;Carmo da Mata;;;;;
16858616;0001;38;;08;20180201;20120917;4330403;ANTONIO JUSTINO;4305;Carmo da Mata;;;;;
16875579;0001;76;;02;20210423;20120919;3314707;DICO LEITE;4305;Carmo da Mata;;;;;
11985891;0001;07;;03;20240814;20100524;4619200;SOL NASCENTE;4305;Carmo da Mata;;;;;
16911245;0001;00;;02;20120926;20120926;8592999;IMIGRANTES;4305;Carmo da Mata;;;;;
16933482;0001;72;ASCARGECAT;02;20240923;20120913;3811400;PARAISO;4305;Carmo da Mata;;;;;
16943939;0001;20;;08;20130111;20121002;4321500;VILA MINALDA;4305;Carmo da Mata;;;;;
16977560;0001;30;;08;20140225;20121009;2349499;JARDIM SANTA CRISTINA;4305;Carmo da Mata;;;;;
16986394;0001;39;IMPACTO SOM E ACESSORIOS;08;20220912;20121010;4530703;VILA MINALDA;4305;Carmo da Mata;;;;;
17061418;0001;01;;08;20160613;20121024;9601701;BOM PASTOR;4305;Carmo da Mata;;;;;
17062296;0001;78;;08;20200210;20121025;1111901;KM 8 FAZ DO ENGENHO ZONA RURAL;4305;Carmo da Mata;;;;;
17100721;0001;76;;04;20210419;20121101;4789099;VILA MINALDA;4305;Carmo da Mata;;;;;
17152804;0001;09;;02;20121112;20121112;3831901;SANTA CLARA;4305;Carmo da Mata;;;;;
17223053;0001;74;;02;20121128;20121128;4520001;BEIRA RIO;4305;Carmo da Mata;;;;;
17291066;0001;80;;02;20121204;20121204;8112500;COLINAS;4305;Carmo da Mata;;;;;
17357222;0001;69;;08;20180201;20130104;4330403;PRIMAVERA;4305;Carmo da Mata;;;;;
17366746;0001;16;CUPOM FREE;08;20130827;20130108;5813100;VILA DOMINGOS LOPES;4305;Carmo da Mata;;;;;
17479404;0001;02;;04;20210419;20130128;4712100;LEONARDO;4305;Carmo da Mata;;;;;
17491237;0001;15;MIX SONORIZACAO & EVENTOS;08;20180201;20130129;8230001;PAMPULHA;4305;Carmo da Mata;;;;;
17520710;0001;45;IN MIND;08;20151011;20130203;1412601;PAMPULHA;4305;Carmo da Mata;;;;;
17552147;0001;97;;04;20231114;20130207;9529105;VILA DOMINGOS LOPES;4305;Carmo da Mata;;;;;
17553381;0001;39;;04;20210419;20130207;5611204;THOME;4305;Carmo da Mata;;;;;
17587496;0001;44;IVONETE MODAS;08;20180201;20130218;4781400;THOME;4305;Carmo da Mata;;;;;
17601414;0001;79;;02;20130219;20130219;4520002;BOM PASTOR;4305;Carmo da Mata;;;;;
17620401;0001;47;SALAO STUDIO HAIR;08;20180201;20130222;9602501;PARAISO;4305;Carmo da Mata;;;;;
17624543;0001;82;PARAISO DOS BICHOS;08;20180306;20130222;4789004;VILA REIS;4305;Carmo da Mata;;;;;
17626103;0001;64;RESTAURANTE KERO MAIS;08;20151105;20130222;5611201;CENTRO;4305;Carmo da Mata;;;;;
17629688;0001;76;M&B VARIEDADES;08;20130315;20130224;4755502;CENTRO;4305;Carmo da Mata;;;;;
17676666;0001;67;J A PRESTADORA DE SERVICOS;08;20160516;20130304;4330404;IME FARAGE;4305;Carmo da Mata;;;;;
17712314;0001;10;;08;20180201;20130308;1412602;POUSO ALEGRE;4305;Carmo da Mata;;;;;
17739313;0001;69;SPARTA FIGHT CENTER;02;20130313;20130313;8599604;CENTRO;4305;Carmo da Mata;;;;;
11676406;0001;05;;08;20130322;20100312;5611204;MENEZES;4305;Carmo da Mata;;;;;
17873460;0001;27;;08;20160415;20130404;5611204;SOL NASCENTE;4305;Carmo da Mata;;;;;
17896157;0001;40;;08;20151230;20130409;5611203;THOME;4305;Carmo da Mata;;;;;
18020299;0001;01;;08;20240109;20130429;8599699;INDEPENDENCIA;4305;Carmo da Mata;;;;;
18039825;0001;85;;08;20210521;20130502;7319002;POPULAR;4305;Carmo da Mata;;;;;
18041394;0001;91;;08;20170901;20130502;4781400;CENTRO;4305;Carmo da Mata;;;;;
18169759;0001;68;LANCHONETE EL SHADAY;08;20140130;20130523;5611203;VILA TEREZA;4305;Carmo da Mata;;;;;
18170863;0001;72;SUPERMERCADO MORAIS;02;20130523;20130523;4711302;CENTRO;4305;Carmo da Mata;SUPERMERCADO MORAIS DE CATAGUASES LTDA;300000,00;05;;
08151231;0001;08;;04;20190123;20060616;9430800;SERENO;4305;Carmo da Mata;;;;;
09395680;0001;64;;04;20231114;20080108;4771701;CENTRO;4305;Carmo da Mata;;;;;
11217043;0001;40;JR AFIACOES E EQUIPAMENTOS;08;20140307;20091013;9529199;CENTRO;4305;Carmo da Mata;;;;;
11376680;0001;69;SEBASTIAO PINTOR;08;20190118;20091207;4330404;THOME;4305;Carmo da Mata;;;;;
11397647;0001;15;RESTAURANTE E LANCHONETE SABOR VERDADEIRO;08;20180612;20091214;5611204;VILA MINALDA;4305;Carmo da Mata;;;;;
11574355;0001;00;;08;20180201;20100219;4321500;POPULAR;4305;Carmo da Mata;;;;;
12034460;0001;10;MAIS SAUDE;08;20230113;20100602;8650003;CENTRO;4305;Carmo da Mata;;;;;
12059883;0001;94;;08;20150320;20100609;5611204;CARIJOS;4305;Carmo da Mata;;;;;
20483069;0001;20;;02;20140623;20140623;4781400;CENTRO;4305;Carmo da Mata;;;;;
13079775;0001;46;;08;20150625;20110107;3101200;THOME;4305;Carmo da Mata;;;;;
13814054;0001;32;PONTO DE APOIO;02;20110615;20110615;8599699;CENTRO;4305;Carmo da Mata;;;;;
14374255;0001;29;;02;20110928;20110928;4782201;VILA DOMINGOS LOPES;4305;Carmo da Mata;;;;;
16044440;0001;80;;08;20121231;20120705;9492800;PARAISO;4305;Carmo da Mata;;;;;
09644950;0002;04;;04;20181009;20120711;1412601;JARDIM BANDEIRANTES I;4305;Carmo da Mata;;;;;
16729545;0001;73;;08;20161011;20120821;4723700;SAO DINIZ;4305;Carmo da Mata;;;;;
14189580;0010;02;;02;20121011;20121011;9491000;VILA MINALDA;4305;Carmo da Mata;IGREJA METODISTA WESLEYANA DA 2A REGIAO;0,00;05;;
17967160;0001;07;G.A.S SERRALHERIA;08;20160108;20130419;2542000;VILA DOMINGOS LOPES;4305;Carmo da Mata;;;;;
18294142;0001;74;;08;20180201;20130613;5612100;CENTRO;4305;Carmo da Mata;;;;;
18378866;0001;04;FRANGO VELOZ;04;20210419;20130627;4729699;VILA MINALDA;4305;Carmo da Mata;;;;;
18417999;0001;34;RECANTO DOS IDOSOS;08;20201014;20130703;8712300;CENTRO;4305;Carmo da Mata;;;;;
18430514;0001;42;;04;20231114;20130705;5620104;BOM PASTOR;4305;Carmo da Mata;;;;;
18504218;0001;49;;02;20130717;20130717;4923002;BOM RETIRO;4305;Carmo da Mata;;;;;
12276577;0001;00;PAES & CIA PALMARES;08;20151201;20100724;4721102;QUILOMBO DOS PALMAREAS;4305;Carmo da Mata;;;;;
18557491;0001;31;TRANSPORTES JF & JF;08;20150519;20130725;4930202;VILA DOMINGOS LOPES;4305;Carmo da Mata;;;;;
18583285;0001;04;;04;20240821;20130730;4399103;CARIJOS;4305;Carmo da Mata;;;;;
18651690;0001;04;CAFE MULAMBO;08;20240502;20130809;4729699;CENTRO;4305;Carmo da Mata;;;;;
18719960;0001;71;LANCHONETE PRIMUS;08;20140121;20130821;5620104;VILA DOMINGOS LOPES;4305;Carmo da Mata;;;;;
18745191;0001;86;JOSE FRANCISCO VIEIRA 046.627.866-73;08;20180711;20130826;4399103;THOME;4305;Carmo da Mata;;;;;
18832060;0001;36;;08;20220120;20130908;5612100;CENTRO;4305;Carmo da Mata;;;;;
18832474;0001;65;;04;20231114;20130908;5611203;MIGUEL ROCHA;4305;Carmo da Mata;;;;;
18847999;0001;74;BAR DA PISCINA -CLUBE DO REMO;08;20180605;20130910;5611204;VILA TEREZA;4305;Carmo da Mata;;;;;
18873872;0001;20;FINO SABOR DE MINAS;08;20160120;20130913;1096100;THOME;4305;Carmo da Mata;;;;;
18926163;0001;65;;02;20130922;20130922;1412603;THOME;4305;Carmo da Mata;;;;;
18951744;0001;57;;02;20130925;20130925;5611203;CENTRO;4305;Carmo da Mata;;;;;
19035546;0001;06;FUNDO MUNICIPAL SAUDE;02;19931020;19931020;8411600;VILA TEREZA;4305;Carmo da Mata;;;;;
19126123;0001;00;MARJORE;08;20141127;20131023;4772500;LEONARDO;4305;Carmo da Mata;;;;;
19218138;0001;90;MINAS EMBALAGENS;08;20150527;20131107;4721102;HAIDEE;4305;Carmo da Mata;;;;;
19224845;0001;99;;08;20180201;20131108;1412602;JOSE GABRIEL DE PASSOS;4305;Carmo da Mata;;;;;
19355191;0001;32;CASA DE CARNES BOI GORDO;08;20160929;20131203;4722901;BEIRA RIO;4305;Carmo da Mata;;;;;
19355282;0001;78;;08;20150805;20131203;2542000;VILA MINALDA;4305;Carmo da Mata;;;;;
19388534;0001;65;;08;20160621;20131210;3321000;HAIDEE;4305;Carmo da Mata;;;;;
19419980;0001;90;JA CONSTRUCOES;08;20201027;20131217;4399103;SOL NASCENTE;4305;Carmo da Mata;;;;;
19431051;0001;04;RITA LANCHES;08;20180201;20131219;5611203;ANA CARRARA;4305;Carmo da Mata;;;;;
19440305;0001;42;;02;20131209;20131209;6493000;CENTRO;4305;Carmo da Mata;;;;;
19449464;0001;08;;04;20210419;20131227;7420001;SANTA CLARA;4305;Carmo da Mata;;;;;
19485798;0001;37;;08;20250930;20140108;4322301;THOME;4305;Carmo da Mata;;;;;
19486717;0001;13;CARIOCAO;08;20140916;20140108;5611204;LEONARDO;4305;Carmo da Mata;;;;;
19532234;0001;08;OFICINA BANDEIRANTES;08;20140423;20140116;4520002;VILA DOMINGOS LOPES;4305;Carmo da Mata;;;;;
19553303;0001;60;;02;20140120;20140120;9602502;CENTRO;4305;Carmo da Mata;;;;;
19566917;0001;86;;02;20140122;20140122;5611204;HORTO FLORESTAL;4305;Carmo da Mata;;;;;
19602811;0001;90;;08;20140624;20140128;9511800;HAIDEE;4305;Carmo da Mata;;;;;
19642609;0001;92;CONFECCOES VITORIA FASHION;08;20220419;20140203;1412601;HAIDEE;4305;Carmo da Mata;;;;;
19682203;0001;33;;02;20140208;20140208;8130300;VILA REIS;4305;Carmo da Mata;;;;;
19736770;0001;25;;08;20150221;20140218;4399103;SAO SEBASTIAO;4305;Carmo da Mata;;;;;
19748180;0001;12;PORTAL CARTUCHOS;08;20160308;20140219;4751201;CENTRO;4305;Carmo da Mata;;;;;
19769035;0001;18;;04;20240821;20140221;9602501;CENTRO;4305;Carmo da Mata;;;;;
19823238;0001;45;;02;20140305;20140305;4321500;VILA REIS;4305;Carmo da Mata;;;;;
19832467;0001;26;;08;20180201;20140307;1412602;CARIJOS;4305;Carmo da Mata;;;;;
19858472;0001;08;LAVA JATO DO RONAN;08;20180201;20140312;4520005;CENTRO;4305;Carmo da Mata;;;;;
19866844;0001;48;M & V MODA INTIMA;08;20170921;20140313;4781400;BEIRA RIO;4305;Carmo da Mata;;;;;
19902181;0001;70;;04;20210419;20140318;4756300;VILA DOMINGOS LOPES;4305;Carmo da Mata;;;;;
19904534;0001;70;;08;20250523;20140319;9602501;HAIDEE;4305;Carmo da Mata;;;;;
19907217;0001;08;PALOMA DE FATIMA;08;20161003;20140319;5620104;SANTA CLARA;4305;Carmo da Mata;;;;;
19973313;0001;54;ABSOLUT RIO;08;20150423;20140328;4781400;CENTRO;4305;Carmo da Mata;;;;;
19981544;0001;00;BAR ALINE COSTA;08;20141022;20140331;5611204;IZABEL TAVARES;4305;Carmo da Mata;;;;;
19982085;0001;89;;02;20140331;20140331;9602501;JARDIM BANDEIRANTES I;4305;Carmo da Mata;;;;;
19984836;0001;04;;08;20180122;20140331;9313100;HAIDEE;4305;Carmo da Mata;;;;;
20018090;0001;55;SARA GARCIA DE ALCANTARA;08;20161007;20140403;5611203;BEIRA RIO;4305;Carmo da Mata;;;;;
20091465;0001;02;;02;20140415;20140415;9609206;POUSO ALEGRE;4305;Carmo da Mata;;;;;
20100279;0001;92;HARDWARE INFORMATICA;08;20230613;20140416;9511800;PARAISO;4305;Carmo da Mata;;;;;
20101513;0001;04;DIVAS SALAO DE BELEZA;08;20230510;20140417;9602501;POPULAR;4305;Carmo da Mata;;;;;
20119874;0001;70;;04;20220117;20140423;1096100;CENTRO;4305;Carmo da Mata;;;;;
20132705;0001;70;PLANET BURGUER;08;20180201;20140424;5611203;POPULAR;4305;Carmo da Mata;;;;;
20192875;0001;40;;04;20231114;20140506;4721102;CENTRO;4305;Carmo da Mata;;;;;
20206988;0001;57;;08;20180201;20140507;9602501;VILA MINALDA;4305;Carmo da Mata;;;;;
20494762;0001;07;;04;20220117;20140625;5620104;THOME;4305;Carmo da Mata;;;;;
20513497;0001;59;S&A TECNOLOGIA;08;20141015;20140627;8299707;THOME;4305;Carmo da Mata;;;;;
20537934;0001;74;;02;20140701;20140701;4755502;IME FARAGE;4305;Carmo da Mata;;;;;
20538258;0001;53;;08;20231227;20140702;4781400;SANTA CLARA;4305;Carmo da Mata;;;;;
20556609;0001;59;;08;20190514;20140704;7020400;CENTRO;4305;Carmo da Mata;;;;;
20588665;0001;75;;02;20140707;20140707;4789004;VILA MINALDA;4305;Carmo da Mata;;;;;
20626294;0001;79;ESTACIONAMENTO CENTRAL;08;20141128;20140714;5223100;CENTRO;4305;Carmo da Mata;;;;;
20642168;0001;08;;08;20230112;20140715;5620104;HAIDEE;4305;Carmo da Mata;;;;;
20652679;0001;00;SORVETERIA POPULAR;08;20160707;20140717;4729699;POPULAR;4305;Carmo da Mata;;;;;
20661623;0001;12;;04;20210419;20140718;9609208;VILA REIS;4305;Carmo da Mata;;;;;
20667810;0001;03;;08;20160429;20140718;9329899;VILA REIS;4305;Carmo da Mata;;;;;
20670848;0001;35;SEGGRETO;08;20171128;20140720;1095300;COLINAS;4305;Carmo da Mata;;;;;
20693443;0001;12;BEVILE RESTAURANTE;08;20190117;20140723;5611201;CENTRO;4305;Carmo da Mata;;;;;
20699943;0001;61;;02;20230510;20140724;4399103;TAQUARA PRETA;4305;Carmo da Mata;;;;;
20709860;0001;06;ALESSANDRA ABRITA;08;20180201;20140725;8219999;GUANABARA;4305;Carmo da Mata;;;;;
20723226;0001;28;;08;20241223;20140728;8592999;TAQUARA PRETA;4305;Carmo da Mata;;;;;
20728620;0001;59;;04;20190123;20140711;9430800;CENTRO;4305;Carmo da Mata;;;;;
20736730;0001;62;DAS LUS MODA INTIMA;08;20150311;20140730;4781400;JARDIM BANDEIRANTES I;4305;Carmo da Mata;;;;;
20756643;0001;77;VSION;08;20210223;20140801;7319003;BEIRA RIO;4305;Carmo da Mata;;;;;
20757360;0001;40;;04;20210419;20140801;5611201;POPULAR;4305;Carmo da Mata;;;;;
20758882;0001;66;ESTACIONE;08;20160314;20140801;5223100;CENTRO;4305;Carmo da Mata;;;;;
20777732;0001;08;;02;20140805;20140805;4924800;JARDIM;4305;Carmo da Mata;;;;;
20818334;0001;84;CANTINHO MINEIRO;08;20180201;20140812;9602501;ANTONIO JUSTINO;4305;Carmo da Mata;;;;;
20838925;0001;13;;04;20210419;20140814;4729699;CENTRO;4305;Carmo da Mata;;;;;
20844806;0001;73;;08;20171010;20140808;8610102;VILA TEREZA;4305;Carmo da Mata;;;;;
20879244;0001;01;DISK CHEFF REFEICOES;08;20180111;20140820;5620104;HAIDEE;4305;Carmo da Mata;;;;;
20879752;0001;81;TAMARA LIMA ROUPAS E ACESSORIOS;08;20150916;20140821;4781400;COLINAS;4305;Carmo da Mata;;;;;
20900953;0001;13;;08;20220610;20140825;4520004;SANTA CLARA;4305;Carmo da Mata;;;;;
21005856;0001;20;;08;20150120;20140909;5611203;VILA TEREZA;4305;Carmo da Mata;;;;;
